record_id,gold_count,step4_count,step5_count,step6_count,raw_count,expanded_count,deduplicated_complete_count,cap15_count,step6_set_equal_gold,step6_contains_any_gold,complete_pool_contains_any_gold,heuristic_top5_contains_any_gold
nvbench2:train:5460,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5461,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5462,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5463,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:train:5464,2,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:5465,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5466,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:train:5467,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:5468,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:5469,4,3,3,3,9,9,6,6,0,0,0,0
nvbench2:train:5470,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:5471,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5472,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:train:5473,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5474,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:train:5475,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:5476,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:5477,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:5478,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5479,3,1,3,3,7,14,14,14,1,1,1,0
nvbench2:train:5480,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:5481,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5482,3,1,3,3,7,14,8,8,1,1,1,1
nvbench2:train:5483,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5484,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5485,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5486,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5487,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5488,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5489,3,1,3,3,7,14,14,14,1,1,1,0
nvbench2:train:5490,4,4,4,4,12,12,4,4,1,1,1,1
nvbench2:train:5491,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5492,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5493,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5494,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:5495,5,2,2,2,6,6,4,4,0,1,1,1
nvbench2:train:5496,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:5497,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5498,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5499,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5500,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5501,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:5502,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5503,3,2,3,3,8,8,8,8,1,1,1,0
nvbench2:train:5504,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:5505,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5506,2,2,2,2,6,6,3,3,0,1,1,1
nvbench2:train:5507,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5508,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5509,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5510,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5511,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:5512,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5513,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5514,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:train:5515,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5516,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5517,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5518,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:5519,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5520,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5521,5,1,5,5,11,11,5,5,1,1,1,1
nvbench2:train:5522,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:train:5523,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:5524,5,5,5,5,15,15,9,9,0,1,1,0
nvbench2:train:5525,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5526,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5527,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5528,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5529,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:5530,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5531,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5532,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5533,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5534,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5535,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5536,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5537,4,2,4,4,10,10,9,9,1,1,1,0
nvbench2:train:5538,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:5539,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5540,4,2,4,4,10,10,5,5,1,1,1,1
nvbench2:train:5541,5,1,3,5,9,13,9,9,1,1,1,1
nvbench2:train:5542,2,2,2,2,6,6,5,5,1,1,1,1
nvbench2:train:5543,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5544,3,2,3,3,8,8,6,6,1,1,1,1
nvbench2:train:5545,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5546,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:5547,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:5548,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:5549,3,3,3,3,9,9,4,4,0,1,1,1
nvbench2:train:5550,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5551,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:5552,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:5553,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5554,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:train:5555,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:5556,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:5557,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:5558,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5559,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:train:5560,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:5561,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:5562,4,4,4,4,12,12,8,8,1,1,1,1
nvbench2:train:5563,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5564,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5565,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:5566,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5567,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5568,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5569,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5570,2,1,1,1,3,3,1,1,0,0,0,0
nvbench2:train:5571,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:5572,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:5573,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5574,1,1,1,1,3,3,3,3,1,1,1,1
nvbench2:train:5575,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5576,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:5577,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:5578,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5579,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5580,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:train:5581,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5582,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:5583,2,2,2,2,6,6,3,3,1,1,1,1
nvbench2:train:5584,3,1,2,2,5,5,2,2,0,1,1,1
nvbench2:train:5585,2,2,2,2,6,6,3,3,1,1,1,1
nvbench2:train:5586,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5587,3,1,3,3,7,7,3,3,1,1,1,1
nvbench2:train:5588,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5589,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5590,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5591,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5592,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:5593,2,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:5594,3,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:5595,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5596,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:5597,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5598,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5599,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:5600,3,2,3,3,8,8,8,8,1,1,1,0
nvbench2:train:5601,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5602,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5603,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5604,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5605,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5606,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5607,4,2,2,2,6,6,4,4,0,0,0,0
nvbench2:train:5608,5,2,5,5,12,12,8,8,1,1,1,1
nvbench2:train:5609,3,1,3,3,7,7,3,3,1,1,1,1
nvbench2:train:5610,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5611,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:5612,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:5613,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5614,2,1,2,2,5,10,10,10,1,1,1,1
nvbench2:train:5615,2,1,2,2,5,10,6,6,1,1,1,1
nvbench2:train:5616,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5617,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5618,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5619,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5620,4,1,2,4,7,11,7,7,1,1,1,1
nvbench2:train:5621,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5622,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:5623,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:5624,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:5625,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5626,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5627,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5628,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:5629,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5630,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:5631,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:5632,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:5633,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:train:5634,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5635,4,4,4,4,12,12,4,4,1,1,1,1
nvbench2:train:5636,2,1,1,1,3,3,1,1,0,0,0,0
nvbench2:train:5637,3,1,2,1,4,4,2,2,0,1,1,1
nvbench2:train:5638,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:train:5639,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5640,3,1,3,3,7,7,6,6,1,1,1,1
nvbench2:train:5641,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5642,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5643,5,1,2,1,4,4,2,2,0,1,1,1
nvbench2:train:5644,5,1,3,5,9,13,8,8,1,1,1,1
nvbench2:train:5645,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5646,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5647,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5648,2,1,1,2,4,4,4,4,1,1,1,1
nvbench2:train:5649,5,1,5,5,11,11,8,8,1,1,1,1
nvbench2:train:5650,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5651,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:train:5652,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5653,3,1,3,3,7,14,14,14,1,1,1,1
nvbench2:train:5654,5,1,3,5,9,13,8,8,1,1,1,1
nvbench2:train:5655,2,1,1,2,4,4,2,2,1,1,1,1
nvbench2:train:5656,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5657,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5658,3,1,3,3,7,14,8,8,1,1,1,1
nvbench2:train:5659,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5660,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5661,5,2,3,5,10,10,9,9,1,1,1,1
nvbench2:train:5662,5,2,3,5,10,10,9,9,1,1,1,1
nvbench2:train:5663,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5664,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5665,4,2,4,4,10,10,9,9,1,1,1,0
nvbench2:train:5666,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:5667,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5668,4,2,4,4,10,10,5,5,1,1,1,1
nvbench2:train:5669,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5670,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5671,4,4,4,4,12,12,4,4,1,1,1,1
nvbench2:train:5672,3,1,2,1,4,4,2,2,0,1,1,1
nvbench2:train:5673,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5674,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5675,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5676,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5677,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5678,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:5679,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5680,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:5681,4,2,4,4,10,10,5,5,1,1,1,1
nvbench2:train:5682,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5683,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:5684,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5685,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:5686,3,2,3,3,8,8,4,4,1,1,1,1
nvbench2:train:5687,2,1,2,1,4,4,3,3,0,1,1,1
nvbench2:train:5688,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5689,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5690,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:5691,3,2,3,3,8,8,8,8,1,1,1,0
nvbench2:train:5692,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5693,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5694,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5695,3,2,3,3,8,8,8,8,1,1,1,0
nvbench2:train:5696,3,2,3,3,8,8,8,8,1,1,1,0
nvbench2:train:5697,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:train:5698,3,1,3,3,7,7,5,5,1,1,1,1
nvbench2:train:5699,3,1,4,3,8,8,7,7,1,1,1,1
nvbench2:train:5700,4,1,2,4,7,7,7,7,1,1,1,1
nvbench2:train:5701,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5702,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:5703,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5704,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:5705,2,1,2,1,4,4,2,2,0,1,1,1
nvbench2:train:5706,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:5707,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:train:5708,5,2,5,5,12,12,11,11,1,1,1,0
nvbench2:train:5709,2,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:5710,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:5711,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:5712,3,1,2,1,4,4,2,2,0,1,1,1
nvbench2:train:5713,3,2,2,3,7,7,4,4,1,1,1,1
nvbench2:train:5714,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:5715,2,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:5716,3,2,3,3,8,8,4,4,1,1,1,1
nvbench2:train:5717,3,2,3,3,8,8,8,8,1,1,1,0
nvbench2:train:5718,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:5719,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:5720,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5721,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5722,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5723,2,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:5724,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5725,5,3,4,5,12,12,10,10,1,1,1,1
nvbench2:train:5726,3,3,3,3,10,10,8,8,1,1,1,0
nvbench2:train:5727,5,1,4,5,10,12,9,9,1,1,1,1
nvbench2:train:5728,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5729,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5730,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:5731,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5732,3,1,1,1,3,3,3,3,0,1,1,1
nvbench2:train:5733,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5734,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5735,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:5736,2,1,2,1,4,4,2,2,0,1,1,1
nvbench2:train:5737,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:5738,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5739,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5740,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5741,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:5742,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:5743,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5744,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:5745,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:5746,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:5747,3,1,2,1,4,4,2,2,0,1,1,1
nvbench2:train:5748,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5749,2,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:5750,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5751,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:5752,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5753,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5754,5,2,2,2,6,6,6,6,0,1,1,1
nvbench2:train:5755,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5756,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5757,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5758,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:5759,5,1,5,5,11,11,6,6,0,0,0,0
nvbench2:train:5760,4,1,2,3,6,6,4,4,0,1,1,1
nvbench2:train:5761,4,2,3,4,9,9,6,6,1,1,1,1
nvbench2:train:5762,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5763,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5764,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5765,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5766,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5767,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5768,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5769,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5770,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:5771,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5772,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:5773,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5774,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5775,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5776,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5777,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5778,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5779,2,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:5780,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5781,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5782,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5783,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5784,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5785,2,1,1,1,3,3,2,2,0,0,0,0
nvbench2:train:5786,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5787,2,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:5788,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:5789,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:5790,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:5791,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5792,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5793,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5794,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:5795,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5796,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5797,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5798,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5799,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5800,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5801,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:5802,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5803,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5804,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5805,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:5806,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5807,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5808,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5809,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5810,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:5811,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5812,2,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:5813,2,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:5814,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5815,2,2,1,1,4,4,3,3,0,1,1,1
nvbench2:train:5816,2,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:5817,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5818,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5819,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:5820,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5821,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5822,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5823,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5824,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:5825,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5826,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5827,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5828,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5829,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5830,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5831,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5832,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5833,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5834,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5835,2,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:5836,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5837,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5838,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5839,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5840,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5841,4,2,2,4,8,8,6,6,0,0,0,0
nvbench2:train:5842,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5843,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5844,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5845,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5846,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5847,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5848,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5849,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5850,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:5851,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:5852,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5853,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5854,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5855,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:5856,2,1,1,2,4,6,3,3,1,1,1,1
